sku,manage_stock,is_in_stock
I0006405,1,1
I0006406,1,1
I0006407,1,1
I0006408,1,1
I0006409,1,1
I0006410,1,1
I0006411,1,1
I0006412,1,0
I0006413,1,0
I0006414,1,1
I0006415,1,1
I0006416,1,0
I0006417,1,1
I0006418,1,0
I0006419,1,1
I0006420,1,0
I0006421,1,0
I0006422,1,1
I0006423,1,1
I0006424,1,1
I0006425,1,1
I0006426,1,1
I0006427,1,0
I0006428,1,1
I0006429,1,0
I0006430,1,1
I0006431,1,1
I0006432,1,1
I0006433,1,0
I0006434,1,0
I0006435,1,1
I0006436,1,1
I0006437,1,1
I0006438,1,1
I0006439,1,1
I0006440,1,1
I0006441,1,0
I0006442,1,1
I0006443,1,0
I0006444,1,1
I0006445,1,1
I0006446,1,1
I0006447,1,1
I0006448,1,1
I0006449,1,1
I0006450,1,1
I0006451,1,1
I0006452,1,0
I0006453,1,1
I0006454,1,1
I0006455,1,1
I0006456,1,0
I0006457,1,1
I0006458,1,1
I0006459,1,1
I0006460,1,1
I0006461,1,1
I0006462,1,0
I0006463,1,0
I0006464,1,1
I0006465,1,1
I0006466,1,1
I0006467,1,1
I0006468,1,1
I0006469,1,1
I0006470,1,1
I0006471,1,1
I0006472,1,0
I0006473,1,1
I0006474,1,1
I0006475,1,1
I0006476,1,0
I0006477,1,0
I0006478,1,1
I0006479,1,0
I0006480,1,1
I0006481,1,0
I0006482,1,1
I0006483,1,1
I0006484,1,1
I0006485,1,0
I0006486,1,1
I0006487,1,0
I0006488,1,1
I0006489,1,0
I0006490,1,0
I0006491,1,1
I0006492,1,0
I0006493,1,0
I0006494,1,0
I0006495,1,0
I0006496,1,1
I0006497,1,0
I0006498,1,1
I0006499,1,0
I0006500,1,0
I0006501,1,0
I0006502,1,0
I0006503,1,0
I0006504,1,0
I0006505,1,0
I0006506,1,0
I0006507,1,1
I0006508,1,1
I0006509,1,1
I0006510,1,1
I0006511,1,0
I0006512,1,1
I0006513,1,1
I0006514,1,0
I0006515,1,1
I0006516,1,0
I0006517,1,0
I0006518,1,0
I0006519,1,0
I0006520,1,1
I0006521,1,1
I0006522,1,0
I0006523,1,1
I0006524,1,0
I0006525,1,1
I0006526,1,1
I0006527,1,0
I0006528,1,1
I0006529,1,0
I0006530,1,1
I0006531,1,0
I0006532,1,1
I0006533,1,1
I0006534,1,1
I0006535,1,1
I0006536,1,1
I0006537,1,0
I0006538,1,0
I0006539,1,0
I0006540,1,0
I0006541,1,1
I0006542,1,1
I0006543,1,1
I0006544,1,1
I0006545,1,1
I0006546,1,1
I0006547,1,1
I0006548,1,1
I0006549,1,1
I0006550,1,1
I0006551,1,1
I0006552,1,1
I0006553,1,1
I0006554,1,1
I0006555,1,0
I0006556,1,1
I0006557,1,1
I0006558,1,1
I0006559,1,0
I0006560,1,1
I0006561,1,1
I0006562,1,0
I0006563,1,1
I0006564,1,1
I0006565,1,1
I0006566,1,1
I0006567,1,1
I0006568,1,1
I0006569,1,1
I0006570,1,1
I0006571,1,1
I0006572,1,1
I0006573,1,1
I0006574,1,1
I0006575,1,1
I0006576,1,1
I0006577,1,0
I0006578,1,1
I0006579,1,1
I0006580,1,1
I0006581,1,1
I0006582,1,1
I0006583,1,1
I0006584,1,0
I0006585,1,0
I0006586,1,0
I0006587,1,0
I0006588,1,1
I0006589,1,1
I0006590,1,1
I0006591,1,0
I0006592,1,0
I0006593,1,1
I0006594,1,1
I0006595,1,1
I0006596,1,0
I0006597,1,0
I0006598,1,0
I0006599,1,0
I0006600,1,0
I0006601,1,1
I0006602,1,0
I0006603,1,0
I0006604,1,0
I0006605,1,0
I0006606,1,1
I0006607,1,1
I0006608,1,1
I0006609,1,0
I0006610,1,0
I0006611,1,0
I0006612,1,0
I0006613,1,1
I0006614,1,1
I0006615,1,0
I0006616,1,1
I0006617,1,1
I0006618,1,1
I0006619,1,1
I0006620,1,1
I0006621,1,1
I0006622,1,1
I0006623,1,1
I0006624,1,1
I0006625,1,1
I0006626,1,1
I0006627,1,1
I0006628,1,1
I0006629,1,1
I0006630,1,0
I0006631,1,0
I0006632,1,1
I0006633,1,1
I0006634,1,1
I0006635,1,0
I0006636,1,0
I0006637,1,1
I0006638,1,1
I0006639,1,1
I0006640,1,1
I0006641,1,1
I0006642,1,0
I0006643,1,1
I0006644,1,1
I0006645,1,1
I0006646,1,0
I0006647,1,1
I0006648,1,0
I0006649,1,0
I0006650,1,0
I0006651,1,1
I0006652,1,0
I0006653,1,1
I0006654,1,1
I0006655,1,0
I0006656,1,0
I0006657,1,1
I0006658,1,1
I0006659,1,0
I0006660,1,1
I0006661,1,1
I0006662,1,1
I0006663,1,1
I0006664,1,1
I0006665,1,1
I0006666,1,1
I0006667,1,1
I0006668,1,1
I0006669,1,0
I0006670,1,0
I0006671,1,1
I0006672,1,1
I0006673,1,1
I0006674,1,1
I0006675,1,1
I0006676,1,1
I0006677,1,0
I0006678,1,1
I0006679,1,0
I0006680,1,1
I0006681,1,1
I0006682,1,1
I0006683,1,0
I0006684,1,0
I0006685,1,0
I0006686,1,0
I0006687,1,0
I0006688,1,0
I0006689,1,0
I0006690,1,0
I0006691,1,0
I0006692,1,0
I0006693,1,0
I0006694,1,0
I0006695,1,1
I0006696,1,1
I0006697,1,1
I0006698,1,1
I0006699,1,1
I0006700,1,1
I0006701,1,0
I0006702,1,0
I0006703,1,1
I0006704,1,1
I0006705,1,1
I0006706,1,1
I0006707,1,1
I0006708,1,1
I0006709,1,1
I0006710,1,1
I0006711,1,1
I0006712,1,0
I0006713,1,1
I0006714,1,0
I0006715,1,1
I0006716,1,0
I0006717,1,0
I0006718,1,1
I0006719,1,0
I0006720,1,0
I0006721,1,0
I0006722,1,1
I0006723,1,1
I0006724,1,1
I0006725,1,1
I0006726,1,0
I0006727,1,0
I0006728,1,1
I0006729,1,1
I0006730,1,1
I0006731,1,0
I0006732,1,1
I0006733,1,0
I0006734,1,1
I0006735,1,1
I0006736,1,0
I0006737,1,1
I0006738,1,0
I0006739,1,0
I0006740,1,0
I0006741,1,1
I0006742,1,0
I0006743,1,0
I0006744,1,1
I0006745,1,0
I0006746,1,0
I0006747,1,1
I0006748,1,0
I0006749,1,1
I0006750,1,0
I0006751,1,1
I0006752,1,1
I0006753,1,1
I0006754,1,1
I0006755,1,0
I0006756,1,1
I0006757,1,1
I0006758,1,1
I0006759,1,1
I0006760,1,1
I0006761,1,0
I0006762,1,0
I0006763,1,1
I0006764,1,0
I0006765,1,0
I0006766,1,0
I0006767,1,0
I0006768,1,0
I0006769,1,0
I0006770,1,0
I0006771,1,0
I0006772,1,0
I0006773,1,0
I0006774,1,0
I0006775,1,0
I0006776,1,0
I0006777,1,0
I0006778,1,0
I0006779,1,0
I0006780,1,0
I0006781,1,0
I0006782,1,0
I0006783,1,1
I0006784,1,1
I0006785,1,1
I0006786,1,1
I0006787,1,1
I0006788,1,1
I0006789,1,0
I0006790,1,0
I0006791,1,1
I0006792,1,1
I0006793,1,0
I0006794,1,1
I0006795,1,1
I0006796,1,1
I0006797,1,1
I0006798,1,1
I0006799,1,1
I0006800,1,1
I0006801,1,1
I0006802,1,1
I0006803,1,0
I0006804,1,1
I0006805,1,0
I0006806,1,1
I0006807,1,1
I0006808,1,1
I0006809,1,1
I0006810,1,1
I0006811,1,0
I0006812,1,1
I0006813,1,1
I0006814,1,1
I0006815,1,1
I0006816,1,0
I0006817,1,1
I0006818,1,1
I0006819,1,1
I0006820,1,1
I0006821,1,1
I0006822,1,1
I0006823,1,1
I0006824,1,1
I0006825,1,0
I0006826,1,1
I0006827,1,1
I0006828,1,0
I0006829,1,1
I0006830,1,0
I0006831,1,1
I0006832,1,1
I0006833,1,1
I0006834,1,1
I0006835,1,0
I0006836,1,1
I0006837,1,1
I0006838,1,1
I0006839,1,1
I0006840,1,1
I0006841,1,1
I0006842,1,1
I0006843,1,1
I0006844,1,0
I0006845,1,1
I0006846,1,1
I0006847,1,1
I0006848,1,0
I0006849,1,1
I0006850,1,1
I0006851,1,0
I0006852,1,0
I0006853,1,0
I0006854,1,1
I0006855,1,1
I0006856,1,1
I0006857,1,0
I0006858,1,1
I0006859,1,1
I0006860,1,1
I0006861,1,1
I0006862,1,1
I0006863,1,1
I0006864,1,0
I0006865,1,0
I0006866,1,0
I0006867,1,1
I0006868,1,1
I0006869,1,1
I0006870,1,0
I0006871,1,1
I0006872,1,1
I0006873,1,1
I0006874,1,0
I0006875,1,0
I0006876,1,1
I0006877,1,1
I0006878,1,1
I0006879,1,1
I0006880,1,1
I0006881,1,1
I0006882,1,0
I0006883,1,1
I0006884,1,0
I0006885,1,0
I0006886,1,1
I0006887,1,0
I0006888,1,0
I0006889,1,0
I0006890,1,1
I0006891,1,0
I0006892,1,0
I0006893,1,1
I0006894,1,0
I0006895,1,1
I0006896,1,0
I0006897,1,0
I0006898,1,1
I0006899,1,0
I0006900,1,0
I0006901,1,1
I0006902,1,1
I0006903,1,0
I0006904,1,1
I0006905,1,0
I0006906,1,1
I0006907,1,1
I0006908,1,1
I0006909,1,1
I0006910,1,0
I0006911,1,1
I0006912,1,0
I0006913,1,0
I0006914,1,0
I0006915,1,0
I0006916,1,0
I0006917,1,0
I0006918,1,0
I0006919,1,0
I0006920,1,0
I0006921,1,0
I0006922,1,0
I0006923,1,0
I0006924,1,0
I0006925,1,0
I0006926,1,0
I0006927,1,0
I0006928,1,0
I0006929,1,1
I0006930,1,1
I0006931,1,1
I0006932,1,1
I0006933,1,1
I0006934,1,1
I0006935,1,1
I0006936,1,1
I0006937,1,1
I0006938,1,1
I0006939,1,1
I0006940,1,1
I0006941,1,1
I0006942,1,0
I0006943,1,1
I0006944,1,1
I0006945,1,0
I0006946,1,1
I0006947,1,1
I0006948,1,0
I0006949,1,0
I0006950,1,0
I0006951,1,1
I0006952,1,0
I0006953,1,0
I0006954,1,1
I0006955,1,1
I0006956,1,1
I0006957,1,1
I0006958,1,0
I0006959,1,0
I0006960,1,0
I0006961,1,1
I0006962,1,1
I0006963,1,0
I0006964,1,0
I0006965,1,0
I0006966,1,0
I0006967,1,1
I0006968,1,0
I0006969,1,0
I0006970,1,1
I0006971,1,1
I0006972,1,1
I0006973,1,0
I0006974,1,0
I0006975,1,0
I0006976,1,0
I0006977,1,0
I0006978,1,1
I0006979,1,0
I0006980,1,1
I0006981,1,0
I0006982,1,0
I0006983,1,1
I0006984,1,1
I0006985,1,1
I0006986,1,1
I0006987,1,1
I0006988,1,1
I0006989,1,1
I0006990,1,1
I0006991,1,1
I0006992,1,1
I0006993,1,1
I0006994,1,1
I0006995,1,1
I0006996,1,1
I0006997,1,1
I0006998,1,1
I0006999,1,1
I0007000,1,1
I0007001,1,1
I0007002,1,1
I0007003,1,1
I0007004,1,1
I0007005,1,1
I0007006,1,1
I0007007,1,1
I0007008,1,0
I0007009,1,1
I0007010,1,1
I0007011,1,1
I0007012,1,1
I0007013,1,1
I0007014,1,1
I0007015,1,1
I0007016,1,1
I0007017,1,1
I0007018,1,1
I0007019,1,1
I0007020,1,0
I0007021,1,1
I0007022,1,1
I0007023,1,1
I0007024,1,1
I0007025,1,1
I0007026,1,1
I0007027,1,0
I0007028,1,0
I0007029,1,1
I0007030,1,1
I0007031,1,0
I0007032,1,0
I0007033,1,1
I0007034,1,0
I0007035,1,1
I0007036,1,0
I0007037,1,0
I0007038,1,1
I0007039,1,0
I0007040,1,1
I0007041,1,0
I0007042,1,0
I0007043,1,0
I0007044,1,0
I0007045,1,1
I0007046,1,0
I0007047,1,1
I0007048,1,1
I0007049,1,0
I0007050,1,1
I0007051,1,1
I0007052,1,0
I0007053,1,0
I0007054,1,0
I0007055,1,1
I0007056,1,1
I0007057,1,1
I0007058,1,1
I0007059,1,1
I0007060,1,1
I0007061,1,1
I0007062,1,0
I0007063,1,1
I0007064,1,1
I0007065,1,0
I0007066,1,1
I0007067,1,1
I0007068,1,1
I0007069,1,1
I0007070,1,1
I0007071,1,0
I0007072,1,0
I0007073,1,1
I0007074,1,1
I0007075,1,0
I0007076,1,0
I0007077,1,1
I0007078,1,1
I0007079,1,1
I0007080,1,1
I0007081,1,1
I0007082,1,1
I0007083,1,1
I0007084,1,1
I0007085,1,1
I0007086,1,1
I0007087,1,0
I0007088,1,1
I0007089,1,1
I0007090,1,1
I0007091,1,1
I0007092,1,1
I0007093,1,1
I0007094,1,1
I0007095,1,1
I0007096,1,0
I0007097,1,1
I0007098,1,0
I0007099,1,1
I0007100,1,1
I0007101,1,1
I0007102,1,1
I0007103,1,1
I0007104,1,1
I0007105,1,1
I0007106,1,1
I0007107,1,1
I0007108,1,1
I0007109,1,1
I0007110,1,0
I0007111,1,1
I0007112,1,1
I0007113,1,0
I0007114,1,1
I0007115,1,1
I0007116,1,1
I0007117,1,1
I0007118,1,1
I0007119,1,1
I0007120,1,1
I0007121,1,1
I0007122,1,0
I0007123,1,1
I0007124,1,1
I0007125,1,0
I0007126,1,1
I0007127,1,1
I0007128,1,1
I0007129,1,0
I0007130,1,1
I0007131,1,1
I0007132,1,1
I0007133,1,1
I0007134,1,1
I0007135,1,1
I0007136,1,1
I0007137,1,1
I0007138,1,1
I0007139,1,1
I0007140,1,1
I0007141,1,1
I0007142,1,1
I0007143,1,1
I0007144,1,1
I0007145,1,1
I0007146,1,1
I0007147,1,1
I0007148,1,0
I0007149,1,1
I0007150,1,1
I0007151,1,1
I0007152,1,1
I0007153,1,1
I0007154,1,1
I0007155,1,1
I0007156,1,1
I0007157,1,1
I0007158,1,1
I0007159,1,1
I0007160,1,1
I0007161,1,1
I0007162,1,1
I0007163,1,1
I0007164,1,1
I0007165,1,1
I0007166,1,1
I0007167,1,1
I0007168,1,1
I0007169,1,1
I0007170,1,1
I0007171,1,1
I0007172,1,1
I0007173,1,0
I0007174,1,1
I0007175,1,0
I0007176,1,1
I0007177,1,1
I0007178,1,0
I0007179,1,1
I0007180,1,0
I0007181,1,0
I0007182,1,1
I0007183,1,1
I0007184,1,0
I0007185,1,0
I0007186,1,0
I0007187,1,0
I0007188,1,0
I0007189,1,1
I0007190,1,0
I0007191,1,1
I0007192,1,0
I0007193,1,1
I0007194,1,0
I0007195,1,1
I0007196,1,0
I0007197,1,1
I0007198,1,0
I0007199,1,0
I0007200,1,0
I0007201,1,0
I0007202,1,0
I0007203,1,1
I0007204,1,0
I0007205,1,0
I0007206,1,1
I0007207,1,0
I0007208,1,0
I0007209,1,0
I0007210,1,0
I0007211,1,0
I0007212,1,0
I0007213,1,0
I0007214,1,0
I0007215,1,0
I0007216,1,0
I0007217,1,0
I0007218,1,0
I0007219,1,0
I0007220,1,0
I0007221,1,0
I0007222,1,0
I0007223,1,0
I0007224,1,1
I0007225,1,1
I0007226,1,1
I0007227,1,0
I0007228,1,1
I0007229,1,1
I0007230,1,0
I0007231,1,1
I0007232,1,1
I0007233,1,1
I0007234,1,1
I0007235,1,0
I0007236,1,1
I0007237,1,0
I0007238,1,0
I0007239,1,0
I0007240,1,0
I0007241,1,0
I0007242,1,1
I0007243,1,1
I0007244,1,0
I0007245,1,0
I0007246,1,0
I0007247,1,0
I0007248,1,1
I0007249,1,0
I0007250,1,0
I0007251,1,0
I0007252,1,0
I0007253,1,0
I0007254,1,0
I0007255,1,0
I0007256,1,0
I0007257,1,0
I0007258,1,0
I0007259,1,0
I0007260,1,0
I0007261,1,0
I0007262,1,0
I0007263,1,0
I0007264,1,0
I0007265,1,0
I0007266,1,0
I0007267,1,0
I0007268,1,0
I0007269,1,0
I0007270,1,0
I0007271,1,0
I0007272,1,0
I0007273,1,0
I0007274,1,0
I0007275,1,0
I0007276,1,0
I0007277,1,0
I0007278,1,0
I0007279,1,0
I0007280,1,0
I0007281,1,0
I0007282,1,0
I0007283,1,0
I0007284,1,0
I0007285,1,0
I0007286,1,0
I0007287,1,0
I0007288,1,0
I0007289,1,0
I0007290,1,0
I0007291,1,0
I0007292,1,0
I0007293,1,0
I0007294,1,0
I0007295,1,1
I0007296,1,0
I0007297,1,0
I0007298,1,0
I0007299,1,0
I0007300,1,0
I0007301,1,0
I0007302,1,0
I0007303,1,0
I0007304,1,0
I0007305,1,0
I0007306,1,0
I0007307,1,0
I0007308,1,0
I0007309,1,0
I0007310,1,0
I0007311,1,0
I0007312,1,0
I0007313,1,0
I0007314,1,0
I0007315,1,0
I0007316,1,0
I0007317,1,0
I0007318,1,0
I0007319,1,1
I0007320,1,1
I0007321,1,1
I0007322,1,0
I0007323,1,1
I0007324,1,0
I0007325,1,0
I0007326,1,0
I0007327,1,0
I0007328,1,0
I0007329,1,1
I0007330,1,0
I0007331,1,0
I0007332,1,0
I0007333,1,0
I0007334,1,0
I0007335,1,1
I0007336,1,0
I0007337,1,0
I0007338,1,0
I0007339,1,1
I0007340,1,1
I0007341,1,1
I0007342,1,0
I0007343,1,1
I0007344,1,0
I0007345,1,0
I0007346,1,1
I0007347,1,1
I0007348,1,0
I0007349,1,1
I0007350,1,1
I0007351,1,1
I0007352,1,1
I0007353,1,1
I0007354,1,1
I0007355,1,1
I0007356,1,0
I0007357,1,1
I0007358,1,1
I0007359,1,0
I0007360,1,1
I0007361,1,1
I0007362,1,1
I0007363,1,1
I0007364,1,1
I0007365,1,1
I0007366,1,1
I0007367,1,1
I0007368,1,1
I0007369,1,1
I0007370,1,0
I0007371,1,1
I0007372,1,1
I0007373,1,1
I0007374,1,1
I0007375,1,1
I0007376,1,1
I0007377,1,1
I0007378,1,1
I0007379,1,1
I0007380,1,1
I0007381,1,1
I0007382,1,1
I0007383,1,1
I0007384,1,1
I0007385,1,1
I0007386,1,0
I0007387,1,1
I0007388,1,0
I0007389,1,1
I0007390,1,0
I0007391,1,0
I0007392,1,0
I0007393,1,0
I0007394,1,1
I0007395,1,0
I0007396,1,1
I0007397,1,1
I0007398,1,1
I0007399,1,1
I0007400,1,1
I0007401,1,1
I0007402,1,0
I0007403,1,0
I0007404,1,0
I0007405,1,1
I0007406,1,1
I0007407,1,1
I0007408,1,1
I0007409,1,1
I0007410,1,1
I0007411,1,0
I0007412,1,1
I0007413,1,1
I0007414,1,1
I0007415,1,1
I0007416,1,1
I0007417,1,1
I0007418,1,1
I0007419,1,1
I0007420,1,1
I0007421,1,1
I0007422,1,1
I0007423,1,1
I0007424,1,1
I0007425,1,1
I0007426,1,1
I0007427,1,1
I0007428,1,1
I0007429,1,1
I0007430,1,1
I0007431,1,1
I0007432,1,1
I0007433,1,1
I0007434,1,0
I0007435,1,1
I0007436,1,1
I0007437,1,1
I0007438,1,1
I0007439,1,1
I0007440,1,1
I0007441,1,0
I0007442,1,1
I0007443,1,0
I0007444,1,0
I0007445,1,0
I0007446,1,0
I0007447,1,1
I0007448,1,0
I0007449,1,0
I0007450,1,1
I0007451,1,1
I0007452,1,1
I0007453,1,1
I0007454,1,0
I0007455,1,1
I0007456,1,1
I0007457,1,1
I0007458,1,0
I0007459,1,0
I0007460,1,1
I0007461,1,1
I0007462,1,1
I0007463,1,1
I0007464,1,1
I0007465,1,1
I0007466,1,0
I0007467,1,1
I0007468,1,0
I0007469,1,1
I0007470,1,1
I0007471,1,0
I0007472,1,0
I0007473,1,0
I0007474,1,0
I0007475,1,1
I0007476,1,0
I0007477,1,0
I0007478,1,1
I0007479,1,0
I0007480,1,0
I0007481,1,1
I0007482,1,0
I0007483,1,1
I0007484,1,1
I0007485,1,1
I0007486,1,1
I0007487,1,1
I0007488,1,1
I0007489,1,0
I0007490,1,0
I0007491,1,0
I0007492,1,1
I0007493,1,0
I0007494,1,0
I0007495,1,0
I0007496,1,1
I0007497,1,0
I0007498,1,1
I0007499,1,0
I0007500,1,1
I0007501,1,0
I0007502,1,0
I0007503,1,1
I0007504,1,1
I0007505,1,0
I0007506,1,1
I0007507,1,1
I0007508,1,1
I0007509,1,1
I0007510,1,1
I0007511,1,1
I0007512,1,0
I0007513,1,1
I0007514,1,1
I0007515,1,1
I0007516,1,0
I0007517,1,1
I0007518,1,1
I0007519,1,1
I0007520,1,1
I0007521,1,1
I0007522,1,1
I0007523,1,0
I0007524,1,0
I0007525,1,0
I0007526,1,0
I0007527,1,1
I0007528,1,0
I0007529,1,1
I0007530,1,1
I0007531,1,0
I0007532,1,0
I0007533,1,0
I0007534,1,0
I0007535,1,1
I0007536,1,1
I0007537,1,0
I0007538,1,0
I0007539,1,1
I0007540,1,0
I0007541,1,1
I0007542,1,0
I0007543,1,0
I0007544,1,0
I0007545,1,0
I0007546,1,1
I0007547,1,1
I0007548,1,1
I0007549,1,0
I0007550,1,1
I0007551,1,0
I0007552,1,1
I0007553,1,1
I0007554,1,1
I0007555,1,1
I0007556,1,1
I0007557,1,1
I0007558,1,1
I0007559,1,0
I0007560,1,0
I0007561,1,1
I0007562,1,1
I0007563,1,0
I0007564,1,1
I0007565,1,1
I0007566,1,1
I0007567,1,0
I0007568,1,1
I0007569,1,1
I0007570,1,1
I0007571,1,1
I0007572,1,1
I0007573,1,0
I0007574,1,0
I0007575,1,1
I0007576,1,0
I0007577,1,1
I0007578,1,0
I0007579,1,1
I0007580,1,1
I0007581,1,1
I0007582,1,1
I0007583,1,1
I0007584,1,1
I0007585,1,1
I0007586,1,1
I0007587,1,1
I0007588,1,1
I0007589,1,0
I0007590,1,1
I0007591,1,0
I0007592,1,1
I0007593,1,1
I0007594,1,1
I0007595,1,1
I0007596,1,1
I0007597,1,0
I0007598,1,0
I0007599,1,1
I0007600,1,1
I0007601,1,1
I0007602,1,1
I0007603,1,1
I0007604,1,1
I0007605,1,1
I0007606,1,1
I0007607,1,1
I0007608,1,0
I0007609,1,1
I0007610,1,1
I0007611,1,1
I0007612,1,1
I0007613,1,1
I0007614,1,1
I0007615,1,1
I0007616,1,1
I0007617,1,1
I0007618,1,1
I0007619,1,1
I0007620,1,1
I0007621,1,1
I0007622,1,0
I0007623,1,1
I0007624,1,0
I0007625,1,0
I0007626,1,1
I0007627,1,1
I0007628,1,1
I0007629,1,0
I0007630,1,1
I0007631,1,1
I0007632,1,1
I0007633,1,1
I0007634,1,1
I0007635,1,1
I0007636,1,1
I0007637,1,0
I0007638,1,1
I0007639,1,1
I0007640,1,1
I0007641,1,0
I0007642,1,0
I0007643,1,0
I0007644,1,0
I0007645,1,1
I0007646,1,1
I0007647,1,0
I0007648,1,1
I0007649,1,0
I0007650,1,1
I0007651,1,1
I0007652,1,1
I0007653,1,0
I0007654,1,0
I0007655,1,0
I0007656,1,0
I0007657,1,0
I0007658,1,0
I0007659,1,0
I0007660,1,0
I0007661,1,0
I0007662,1,0
I0007663,1,0
I0007664,1,0
I0007665,1,0
I0007666,1,0
I0007667,1,0
I0007668,1,0
I0007669,1,1
I0007670,1,0
I0007671,1,0
I0007672,1,0
I0007673,1,1
I0007674,1,0
I0007675,1,1
I0007676,1,0
I0007677,1,0
I0007678,1,0
I0007679,1,1
I0007680,1,1
I0007681,1,0
I0007682,1,1
I0007683,1,1
I0007684,1,0
I0007685,1,0
I0007686,1,0
I0007687,1,0
I0007688,1,0
I0007689,1,0
I0007690,1,0
I0007691,1,0
I0007692,1,0
I0007693,1,0
I0007694,1,0
I0007695,1,0
I0007696,1,0
I0007697,1,0
I0007698,1,0
I0007699,1,0
I0007700,1,0
I0007701,1,1
I0007702,1,1
I0007703,1,0
I0007704,1,0
I0007705,1,1
I0007706,1,1
I0007707,1,1
I0007708,1,1
I0007709,1,1
I0007710,1,1
I0007711,1,1
I0007712,1,1
I0007713,1,1
I0007714,1,1
I0007715,1,1
I0007716,1,1
I0007717,1,0
I0007718,1,0
I0007719,1,1
I0007720,1,0
I0007721,1,1
I0007722,1,1
I0007723,1,1
I0007724,1,0
I0007725,1,0
I0007726,1,1
I0007727,1,0
I0007728,1,1
I0007729,1,1
I0007730,1,0
I0007731,1,1
I0007732,1,1
I0007733,1,0
I0007734,1,1
I0007735,1,0
I0007736,1,1
I0007737,1,1
I0007738,1,0
I0007739,1,1
I0007740,1,1
I0007741,1,1
I0007742,1,0
I0007743,1,0
I0007744,1,0
I0007745,1,0
I0007746,1,0
I0007747,1,1
I0007748,1,1
I0007749,1,0
I0007750,1,0
I0007751,1,0
I0007752,1,1
I0007753,1,1
I0007754,1,0
I0007755,1,1
I0007756,1,1
I0007757,1,1
I0007758,1,0
I0007759,1,1
I0007760,1,1
I0007761,1,1
I0007762,1,1
I0007763,1,1
I0007764,1,1
I0007765,1,1
I0007766,1,1
I0007767,1,1
I0007768,1,1
I0007769,1,1
I0007770,1,1
I0007771,1,1
I0007772,1,1
I0007773,1,1
I0007774,1,0
I0007775,1,0
I0007776,1,1
I0007777,1,1
I0007778,1,0
I0007779,1,0
I0007780,1,1
I0007781,1,1
I0007782,1,1
I0007783,1,0
I0007784,1,0
I0007785,1,0
I0007786,1,0
I0007787,1,1
I0007788,1,1
I0007789,1,0
I0007790,1,0
I0007791,1,0
I0007792,1,0
I0007793,1,0
I0007794,1,0
I0007795,1,0
I0007796,1,0
I0007797,1,1
I0007798,1,1
I0007799,1,1
I0007800,1,0
I0007801,1,0
I0007802,1,0
I0007803,1,0
I0007804,1,0
I0007805,1,0
I0007806,1,0
I0007807,1,1
I0007808,1,1
I0007809,1,0
I0007810,1,1
I0007811,1,1
I0007812,1,0
I0007813,1,1
I0007814,1,0
I0007815,1,1
I0007816,1,0
I0007817,1,0
I0007818,1,0
I0007819,1,1
I0007820,1,1
I0007821,1,1
I0007822,1,0
I0007823,1,1
I0007824,1,1
I0007825,1,1
I0007826,1,1
I0007827,1,1
I0007828,1,1
I0007829,1,1
I0007830,1,1
I0007831,1,1
I0007832,1,1
I0007833,1,1
I0007834,1,1
I0007835,1,1
I0007836,1,1
I0007837,1,1
I0007838,1,1
I0007839,1,1
I0007840,1,1
I0007841,1,1
I0007842,1,1
I0007843,1,1
I0007844,1,1
I0007845,1,1
I0007846,1,0
I0007847,1,1
I0007848,1,0
I0007849,1,0
I0007850,1,0
I0007851,1,0
I0007852,1,0
I0007853,1,0
I0007854,1,1
I0007855,1,1
I0007856,1,0
I0007857,1,1
I0007858,1,1
I0007859,1,0
I0007860,1,1
I0007861,1,1
I0007862,1,1
I0007863,1,0
I0007864,1,0
I0007865,1,1
I0007866,1,1
I0007867,1,1
I0007868,1,1
I0007869,1,1
I0007870,1,1
I0007871,1,1
I0007872,1,1
I0007873,1,1
I0007874,1,1
I0007875,1,0
I0007876,1,1
I0007877,1,0
I0007878,1,0
I0007879,1,0
I0007880,1,0
I0007881,1,0
I0007882,1,0
I0007883,1,0
I0007884,1,0
I0007885,1,0
I0007886,1,0
I0007887,1,0
I0007888,1,0
I0007889,1,0
I0007890,1,0
I0007891,1,0
I0007892,1,0
I0007893,1,0
I0007894,1,1
I0007895,1,0
I0007896,1,0
I0007897,1,0
I0007898,1,0
I0007899,1,0
I0007900,1,0
I0007901,1,1
I0007902,1,0
I0007903,1,0
I0007904,1,0
I0007905,1,0
I0007906,1,0
I0007907,1,0
I0007908,1,0
I0007909,1,0
I0007910,1,1
I0007911,1,1
I0007912,1,1
I0007913,1,1
I0007914,1,0
I0007915,1,1
I0007916,1,0
I0007917,1,0
I0007918,1,0
I0007919,1,0
I0007920,1,0
I0007921,1,0
I0007922,1,0
I0007923,1,0
I0007924,1,1
I0007925,1,1
I0007926,1,0
I0007927,1,0
I0007928,1,0
I0007929,1,0
I0007930,1,1
I0007931,1,0
I0007932,1,0
I0007933,1,0
I0007934,1,0
I0007935,1,0
I0007936,1,0
I0007937,1,0
I0007938,1,0
I0007939,1,1
I0007940,1,1
I0007941,1,1
I0007942,1,0
I0007943,1,0
I0007944,1,0
I0007945,1,0
I0007946,1,0
I0007947,1,0
I0007948,1,0
I0007949,1,0
I0007950,1,0
I0007951,1,0
I0007952,1,0
I0007953,1,0
I0007954,1,0
I0007955,1,0
I0007956,1,0
I0007957,1,0
